,Clothing,Date,Description,Dress,Pant,Shirt,Skirt,Tags,URL,User,Img
8,:Ninelly skirt;,2017-08-23,http://www.gvozdishe.com/2017/08/new-world.html,0.0,0.0,0.0,1.0,Bohemian;Traveling;summer;,http://images2.chictopia.com/photos/gvozd/2698513607/ninelly-skirt_400.jpg,gvozd,ninelly-skirt_400
9,black:quay sunglasses;,2017-08-21,More on District of Chic...,0.0,0.0,0.0,1.0,Chic;Dinner Date;summer;,http://images2.chictopia.com/photos/districtofchic/5761255014/black-cat-eye-quay-sunglasses-red-gingham-zara-skirt_400.jpg,districtofchic,black-cat-eye-quay-sunglasses-red-gingham-zara-skirt_400
10,olive green:Who What Wear bag;,2017-08-13,I was lucky enough to show the Who What Wear team some of my favorite spots around Portland! This was one of my looks of the day as well as one of my favorite stops. It was such a great day that I am still on cloud nine from. Make sure and check out the rest of the stops on my instagram as well as download the ShopWhoWhatWear app!,0.0,0.0,0.0,1.0,Classic;Everyday;Summer;,http://images2.chictopia.com/photos/themoptop/8517531354/olive-green-who-what-wear-bag-dark-brown-gucci-glasses_400.jpg,themoptop,olive-green-who-what-wear-bag-dark-brown-gucci-glasses_400
11,gold:Lack of color hat;,2017-08-01,Check out the full outfit on the blog :,0.0,0.0,0.0,1.0,Bohemian;Everyday;summer;,http://images0.chictopia.com/photos/dollpoupee/4564667361/gold-lack-of-color-hat-gold-bag-ivory-maison-hotel-skirt-white-zara-top_400.jpg,dollpoupee,gold-lack-of-color-hat-gold-bag-ivory-maison-hotel-skirt-white-zara-top_400
12,:Jessica Buurman shoes;,2017-07-01,http://www.gvozdishe.com/2017/06/off-shoulders.html,0.0,0.0,0.0,1.0,Sexy;Cocktail;summer;,http://images0.chictopia.com/photos/gvozd/8562547749/jessica-buurman-shoes-lost-ink-skirt-trend-brand-top_400.jpg,gvozd,jessica-buurman-shoes-lost-ink-skirt-trend-brand-top_400
13,:H&M skirt;,2017-07-09,More on beeswonderland.com,0.0,0.0,0.0,1.0,Chic;Brunch;summer;,http://images2.chictopia.com/photos/Beeswonderland/3102214529/h-m-skirt_400.jpg,Beeswonderland,h-m-skirt_400
14,navy:asos skirt;,2017-06-29,These pretty pink flamingos have me smiling so big. Love this little skirt.,0.0,0.0,0.0,1.0,Classic;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/9557572219/navy-printed-asos-skirt_400.jpg,elizabethkeene,navy-printed-asos-skirt_400
15,:Bershka skirt;,2017-06-21,More on beeswonderland.com,0.0,0.0,0.0,1.0,Sexy;Brunch;spring;,http://images2.chictopia.com/photos/Beeswonderland/1929044941/bershka-skirt_400.jpg,Beeswonderland,bershka-skirt_400
16,neutral:Zara skirt;,2017-06-20,"Feather details on the pockets and sexy bow on the back. Wore it for afternoon walk (in glittered gladiator sandals that sparkle in the sun each step you take.), and tea with my Russian boys. We work on weekends so a Tuesday is a holiday. I hope you are having a lovely day as well.",0.0,0.0,0.0,1.0,Classic;Other;Summer;,http://images2.chictopia.com/photos/Aphrodite/4411586230/neutral-zara-skirt_400.jpg,Aphrodite,neutral-zara-skirt_400
17,nude:Jimmy Choo shoes;,2017-06-09,"Full skirts, bell sleeves & Jacarandas. A few of my favorite things.",0.0,0.0,0.0,1.0,Classic;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/8828480935/nude-jimmy-choo-shoes-blue-asos-skirt-eggshell-storets-top_400.jpg,elizabethkeene,nude-jimmy-choo-shoes-blue-asos-skirt-eggshell-storets-top_400
18,:Zara jacket;,2017-06-01,throwback pic to when my hair is slightly longer.,0.0,0.0,0.0,1.0,Chic;Dinner Date;summer;,http://images2.chictopia.com/photos/micchie/6093511654/zara-jacket-thea-by-thara-skirt_400.jpg,micchie,zara-jacket-thea-by-thara-skirt_400
19,white:Amazon Fashion skirt;,2017-05-31,Wine tasting calls for stripes & pretty pastels.,0.0,0.0,0.0,1.0,Classic;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/7632557564/white-striped-amazon-fashion-skirt_400.jpg,elizabethkeene,white-striped-amazon-fashion-skirt_400
20,:Aranka shirt;,2017-05-28,wearing this suoer cute shirt from a local brand and paired it with skirt by cameo.\xc2\xa0,0.0,0.0,1.0,1.0,Trendy;Casual Party;summer;,http://images0.chictopia.com/photos/micchie/11232694331/aranka-shirt-cameo-skirt_400.jpg,micchie,aranka-shirt-cameo-skirt_400
21,white:Amazon Fashion skirt;,2017-05-29,"m packing for Memorial Day in the vineyards over on the @AmazonFashion InstaStory!""",0.0,0.0,0.0,1.0,Classic;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/8273246173/white-printed-amazon-fashion-skirt_400.jpg,elizabethkeene,white-printed-amazon-fashion-skirt_400
22,army green:Front Row Shop jacket;,2017-05-28,More pictures of this look you can find on my blog: branasdivineworld.com,0.0,0.0,0.0,1.0,90s;Art Opening;spring;,http://images2.chictopia.com/photos/braNYaudreY/3211680774/army-green-front-row-shop-jacket-black-glam-up-bag-black-zara-skirt_400.jpg,braNYaudreY,army-green-front-row-shop-jacket-black-glam-up-bag-black-zara-skirt_400
23,nude:coach bag;,2017-05-15,m currently obsessing over the color pink? It,0.0,0.0,0.0,1.0,Romantic;Shopping Date;spring;8;,http://images0.chictopia.com/photos/inspirafashion/2173555540/nude-crossbody-coach-bag-tan-suede-poshsquare-skirt_400.jpg,inspirafashion,nude-crossbody-coach-bag-tan-suede-poshsquare-skirt_400
24,:Marc Fisher shoes;,2017-05-01,"Last weekend I did an Instagram takeover with one of my go-to shopping spots in Pasadena - One Colorado, and along the way I discovered fun new places and visited some of my old tried-and-true staples!",0.0,0.0,0.0,1.0,Chic;Everyday;Summer;,http://images2.chictopia.com/photos/elizabethkeene/6727319460/marc-fisher-shoes-magenta-guess-jacket-white-guess-skirt_400.jpg,elizabethkeene,marc-fisher-shoes-magenta-guess-jacket-white-guess-skirt_400
25,neutral:Farm skirt;,2017-04-24,"s.""",0.0,0.0,0.0,1.0,Bohemian;Everyday;Summer;,http://images2.chictopia.com/photos/elizabethkeene/5361471592/neutral-farm-skirt-red-flynn-skye-top_400.jpg,elizabethkeene,neutral-farm-skirt-red-flynn-skye-top_400
26,cream:Light in the box skirt;,2017-04-13,For the whole story see\xc2\xa0my latest blog post!,0.0,0.0,0.0,1.0,90s;Museum Outing;spring;,http://images0.chictopia.com/photos/VictoriaB/9812381943/cream-suede-light-in-the-box-skirt-black-asos-heels_400.jpg,VictoriaB,cream-suede-light-in-the-box-skirt-black-asos-heels_400
27,red:Rebecca Minkoff bag;,2017-04-03,http://www.myblondegal.com,0.0,0.0,0.0,1.0,Classic;Birthday;spring;,http://images2.chictopia.com/photos/Myblondegal/6074186289/red-rebecca-minkoff-bag-green-romwe-skirt-green-romwe-blouse_400.jpg,Myblondegal,red-rebecca-minkoff-bag-green-romwe-skirt-green-romwe-blouse_400
29,sky blue:Chicwish skirt;,2017-03-27,"White lace, fresh blooms & pretty jewels!",0.0,0.0,0.0,1.0,Classic;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/9553437782/sky-blue-floral-chicwish-skirt_400.jpg,elizabethkeene,sky-blue-floral-chicwish-skirt_400
30,red:Jacquemus skirt;,2017-03-14,Wishing I could wear this skirt everyday & stroll along the beautiful Pont Alexandre.,0.0,0.0,0.0,1.0,Elegant;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/4956796142/red-jacquemus-skirt_400.jpg,elizabethkeene,red-jacquemus-skirt_400
31,black:Mango shoes;,2017-03-13,<3,0.0,0.0,0.0,1.0,Business Casual;Other;Summer;,http://images0.chictopia.com/photos/Aphrodite/10398198816/yellow-lemon-skirt_400.jpg,Aphrodite,yellow-lemon-skirt_400
32,aquamarine:J Crew sweater;,2017-03-09,"m back in Cali. This year is going to be quite adventurous for me and my husband. I have big plans for where I want to travel this year. First, I found some bargain plane tickets to San Diego and Seattle. If I get the chance, I",0.0,0.0,0.0,1.0,Vintage;Traveling;Summer;,http://images0.chictopia.com/photos/queenhorsfall/3211637705/aquamarine-j-crew-sweater-dark-green-etsy-skirt_400.jpg,queenhorsfall,aquamarine-j-crew-sweater-dark-green-etsy-skirt_400
33,:Zara shoes;,2017-02-27,More on beeswonderland.com,0.0,0.0,0.0,1.0,Chic;Dinner Date;spring;,http://images0.chictopia.com/photos/Beeswonderland/6058224595/zara-shoes-shein-blazer-h-m-trend-skirt_400.jpg,Beeswonderland,zara-shoes-shein-blazer-h-m-trend-skirt_400
34,tawny:Tart Collection coat;,2017-02-24,"Hey, guys! I hope you are all excited for FW season. Before the new year, I was planning to go to NYFW, but as it turned out, my aunt from Kazakhstan is planning to travel to Seattle this year. It is happening at the same time as the start of fashion week. I still thought it would be great to create some NYFW outfits to inspire you guys. Since, my first trip to NY ever occurred during winter, I totally know what you need to bring with you. Since January/February are snowy months, make sure to wear warm shoes that will not get wet. A denim skirt or any denim piece is a a must-have in New York. New Yorkers prefer to wear more classy, yet comfortable outfits. That is why I think this striped sweater would work with anything you would wear. Furs coats are always trendy for winter season and, of course, will keep you super toasty. I advise you to definitely bring extra hats, scarfs and mittens, as you never know. Who is going to Fashion Week this year? Btw, if you are looking for a high-quality faux fur coat, check out Tart Collections and use DISCOUNT CODE "" QUEENHORSFALL1"".",0.0,0.0,0.0,1.0,Elegant;Fashion Show;Summer;,http://images0.chictopia.com/photos/queenhorsfall/5473306718/tawny-tart-collection-coat-white-tommy-hilfiger-sweater_400.jpg,queenhorsfall,tawny-tart-collection-coat-white-tommy-hilfiger-sweater_400
35,white:gianvitto rossi shoes;,2017-02-15,"m trying to be an adult and save money and all that good (not so fun) stuff. But then one day while I was scrolling on ebay I spotted this gorgeous Dolce & Gabbana bag - brand new with tags! The bag was still on the D&G website at the time for over $2,500 but for something that is this trendy, I would never pay that. So when I saw it on ebay with the bid starting at $1,200 I thought, hmmm, interesting. I put it on my watch list to see what it would go for but when the bidding ended, and nobody had made an offer, I knew that it was my chance to make a move. I contacted the seller and offered her $800 plus shipping and she countered at $850! Insert happy dance here! While I know I was supposed to be saving (I",0.0,0.0,0.0,1.0,Chic;Everyday;Summer;,http://images2.chictopia.com/photos/elizabethkeene/1762916949/white-gianvitto-rossi-shoes-charcoal-gray-lulus-dress_400.jpg,elizabethkeene,white-gianvitto-rossi-shoes-charcoal-gray-lulus-dress_400
36,light pink:Make Me Chic top;,2017-02-13,view full post and other outfit details here,0.0,0.0,0.0,1.0,"s Day;spring;""",http://images0.chictopia.com/photos/KimTuttle/4227496579/light-pink-make-me-chic-top-white-make-me-chic-skirt_400.jpg,KimTuttle,light-pink-make-me-chic-top-white-make-me-chic-skirt_400
37,black:romwe jacket;,2017-02-15,"Black and brown is one of those color combinations that feels a little bit naughty and a little bit bad. One of those rules that you were told never to break you were younger, but then you grew up and decided you could think for yourself (damnit!). Sometimes it feels good to be bad, no?",0.0,0.0,0.0,1.0,Classic;Dinner Date;winter;15;,http://images2.chictopia.com/photos/districtofchic/2540968665/black-leather-romwe-jacket-black-turtleneck-zara-sweater_400.jpg,districtofchic,black-leather-romwe-jacket-black-turtleneck-zara-sweater_400
38,:Mango shoes;,2017-02-10,More on beeswonderland.com,0.0,0.0,1.0,1.0,Maternity;Brunch;winter;,http://images0.chictopia.com/photos/Beeswonderland/6084659648/mango-shoes-h-m-jacket-primark-shirt-h-m-skirt_400.jpg,Beeswonderland,mango-shoes-h-m-jacket-primark-shirt-h-m-skirt_400
39,heather gray:H&M hat;,2017-02-07,t know what prompts it and I don,0.0,0.0,0.0,1.0,Bohemian;Traveling;winter;aa;,http://images2.chictopia.com/photos/whatswithamy/9063839009/heather-gray-h-m-hat-aquamarine-oasap-skirt-pink-value-village-tie_400.jpg,whatswithamy,heather-gray-h-m-hat-aquamarine-oasap-skirt-pink-value-village-tie_400
40,:H&M jacket;,2017-02-02,More on beeswonderland.com,0.0,0.0,0.0,1.0,Chic;First Date;winter;,http://images2.chictopia.com/photos/Beeswonderland/2083997617/h-m-jacket-h-m-skirt_400.jpg,Beeswonderland,h-m-jacket-h-m-skirt_400
41,black:vintage shoes;,2017-01-27,Check out the full editorial on my blog :,0.0,0.0,0.0,1.0,70s;Everyday;winter;,http://images0.chictopia.com/photos/dollpoupee/9841874133/black-vintage-shoes-beige-vintage-skirt_400.jpg,dollpoupee,black-vintage-shoes-beige-vintage-skirt_400
42,nude:Jimmy Choo shoes;,2017-01-19,"s just something about wearing a cape that makes me feel so fabulous and this jacket/dress situation was certainly no exception. I fell in love with the clean lines as soon as I put it on. I styled it with a matching navy blue gold button skirt, a leopard tote and nude pumps for a look that was equal parts business and pleasure. """,1.0,0.0,0.0,1.0,Business Casual;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/3363332337/nude-jimmy-choo-shoes-light-blue-turtleneck-forever-21-sweater_400.jpg,elizabethkeene,nude-jimmy-choo-shoes-light-blue-turtleneck-forever-21-sweater_400
43,black:asos skirt;,2017-01-10,t about to let the rain kill my full skirt vibe. There,0.0,0.0,0.0,1.0,Classic;Everyday;Summer;,http://images2.chictopia.com/photos/elizabethkeene/2033526021/black-asos-skirt_400.jpg,elizabethkeene,black-asos-skirt_400
44,black:Forever 21 boots;,2017-01-02,BLOG:\xc2\xa0A GIRL NAMED NYDIA,0.0,0.0,0.0,1.0,Casual;Everyday;winter;,http://images0.chictopia.com/photos/AgirlnamedNydia/10101881378/mustard-zara-sweater_400.jpg,AgirlnamedNydia,mustard-zara-sweater_400
45,brick red:The Jetset Diaries skirt;,2017-01-03,s a new day and so it,0.0,0.0,0.0,1.0,Bohemian;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/3198258444/brick-red-the-jetset-diaries-skirt_400.jpg,elizabethkeene,brick-red-the-jetset-diaries-skirt_400
46,:Manaola top;,2016-12-24,More photos + The story behind this beautiful print:,0.0,0.0,0.0,1.0,Bohemian;Vacation;Summer;,http://images2.chictopia.com/photos/sustainablesiren/8689309335/printed-crop-manaola-top-wrap-manaola-skirt_400.jpg,sustainablesiren,printed-crop-manaola-top-wrap-manaola-skirt_400
47,:H&M shoes;,2016-12-18,More on beeswonderland.com,0.0,0.0,0.0,1.0,Elegant;Cocktail;winter;,http://images0.chictopia.com/photos/Beeswonderland/5373538130/h-m-shoes-sheinside-coat-h-m-skirt_400.jpg,Beeswonderland,h-m-shoes-sheinside-coat-h-m-skirt_400
48,black:Mango skirt;,2016-12-16,"Love black and white color combinations, see more on: www.lefashionmonster.com",0.0,0.0,0.0,1.0,Classic;Girls Night Out;winter;,http://images0.chictopia.com/photos/LeFashionMonster/3567115455/black-mango-skirt_400.jpg,LeFashionMonster,black-mango-skirt_400
49,ruby red:Fossil bag;,2016-12-13,view full post here,0.0,0.0,0.0,1.0,Formal;Company Event;winter;business;,http://images2.chictopia.com/photos/KimTuttle/11139777084/ruby-red-fossil-bag-neutral-valentino-heels-heather-gray-sheinside-skirt_400.jpg,KimTuttle,ruby-red-fossil-bag-neutral-valentino-heels-heather-gray-sheinside-skirt_400
50,white:thrifted boots;,2016-12-07,"m wearing at Thrift Store except from the top that is from Stylewe.""",0.0,0.0,0.0,1.0,50s;Dinner Date;fall;,http://images0.chictopia.com/photos/aminta/7797105256/white-thrifted-boots-white-thrifted-hat-red-thrifted-vintage-skirt_400.jpg,aminta,white-thrifted-boots-white-thrifted-hat-red-thrifted-vintage-skirt_400
51,ivory:Forever 21 sweater;,2016-12-04,Sharing some fabulous news on the blog plus this look and where to get the items on the blog: www.lefashionmonster.com,0.0,0.0,0.0,1.0,Rocker;Everyday;winter;,http://images2.chictopia.com/photos/LeFashionMonster/8584320486/ivory-forever-21-sweater-black-mango-skirt_400.jpg,LeFashionMonster,ivory-forever-21-sweater-black-mango-skirt_400
52,dark brown:Shoedazzle boots;,2016-11-17,MORE\xc2\xa0A girl named Nydia,0.0,0.0,0.0,1.0,Chic;Birthday;fall;,http://images0.chictopia.com/photos/AgirlnamedNydia/7779406909/dark-brown-shoedazzle-boots-navy-zara-skirt-off-white-zara-blouse_400.jpg,AgirlnamedNydia,dark-brown-shoedazzle-boots-navy-zara-skirt-off-white-zara-blouse_400
53,navy:Simone Camille bag;,2016-11-22,view full post here,0.0,0.0,0.0,1.0,Bohemian;Dinner Date;summer;,http://images2.chictopia.com/photos/KimTuttle/7751618914/navy-simone-camille-bag-gold-loeffler-randall-sandals_400.jpg,KimTuttle,navy-simone-camille-bag-gold-loeffler-randall-sandals_400
54,black:H&M skirt;,2016-11-12,http://www.katefp.com/2016/11/warm-fuzzies.html,0.0,0.0,0.0,1.0,Trendy;Shopping;fall;,http://images0.chictopia.com/photos/KATEFP/2949499171/black-h-m-skirt_400.jpg,KATEFP,black-h-m-skirt_400
55,:Deichmann boots;,2016-11-08,More on beeswonderland.com,0.0,0.0,1.0,1.0,Rocker;Going Out With Friends;fall;,http://images2.chictopia.com/photos/Beeswonderland/5464324365/deichmann-boots-h-m-coat-h-m-shirt-bershka-skirt_400.jpg,Beeswonderland,deichmann-boots-h-m-coat-h-m-shirt-bershka-skirt_400
56,:H&M shoes;,2016-11-07,More on beeswonderland.com,0.0,0.0,0.0,1.0,Eclectic;First Date;fall;,http://images2.chictopia.com/photos/Beeswonderland/7532642914/h-m-shoes-h-m-skirt-kenzoxh-m-sweatshirt_400.jpg,Beeswonderland,h-m-shoes-h-m-skirt-kenzoxh-m-sweatshirt_400
57,light blue:Zara jacket;,2016-11-04,More at:\xc2\xa0A GIRL NAMED NYDIA,0.0,0.0,0.0,1.0,Casual;Everyday;fall;spring;,http://images2.chictopia.com/photos/AgirlnamedNydia/6817769163/light-blue-bomber-zara-jacket-light-pink-pleated-zara-skirt_400.jpg,AgirlnamedNydia,light-blue-bomber-zara-jacket-light-pink-pleated-zara-skirt_400
58,white:Wow Couture skirt;,2016-11-01,I like my maxis with a side of fringe! Hope you liked this too!,0.0,0.0,0.0,1.0,Chic;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/5325523607/white-fringed-wow-couture-skirt_400.jpg,elizabethkeene,white-fringed-wow-couture-skirt_400
59,white:NY&Company sweater;,2016-10-27,"Hello, my dear readers! My week has started quite interestingly. I shared one of my stories on my Instagram a few days ago about how I met with a cool girl from my country here in Monterey. Also this past weekend, my husband and I decided to take a walk to practice his language skills. We had lovely weather, but you can definitely feel that summer is no more. Also, I\xe2\x80\x99m kind of excited that my husband is getting close to his graduation ceremony, because we can finally resume our adventurous life style.",0.0,0.0,0.0,1.0,Romantic;Everyday;Summer;sweatercoat;,http://images0.chictopia.com/photos/queenhorsfall/10739130079/white-ny-company-sweater-tan-ny-company-cardigan-white-ny-company-skirt_400.jpg,queenhorsfall,white-ny-company-sweater-tan-ny-company-cardigan-white-ny-company-skirt_400
60,heather gray:Dolce Vita boots;,2016-10-21,I love a tone on tone look! Played with textures and proportions for this outfit and love how it turned out.\xc2\xa0,0.0,0.0,0.0,1.0,Bohemian;Lunch Date;fall;,http://images2.chictopia.com/photos/StilettoBeats/4803117921/heather-gray-booties-dolce-vita-boots-heather-gray-shoulder-bag-vince-bag_400.jpg,StilettoBeats,heather-gray-booties-dolce-vita-boots-heather-gray-shoulder-bag-vince-bag_400
61,pink:Michael Kors bag;,2016-10-22,http://www.myblondegal.com,0.0,0.0,0.0,1.0,Elegant;Company Event;fall;,http://images0.chictopia.com/photos/Myblondegal/8334637248/pink-michael-kors-bag-blue-romwe-skirt_400.jpg,Myblondegal,pink-michael-kors-bag-blue-romwe-skirt_400
62,:H&M shoes;,2016-10-20,More on beeswonderland.com,0.0,0.0,0.0,1.0,Elegant;Dinner Date;fall;,http://images0.chictopia.com/photos/Beeswonderland/5958029838/h-m-shoes-h-m-skirt-h-m-blouse_400.jpg,Beeswonderland,h-m-shoes-h-m-skirt-h-m-blouse_400
63,black:Kelsi Dagger shoes;,2016-10-11,s so nice to be back in the northwest and also so nice to break out my sweaters again! I have been such a big fan of turtlenecks and still am! They,0.0,0.0,0.0,1.0,Classic;Everyday;Summer;autumn;,http://images0.chictopia.com/photos/themoptop/8282809545/black-shoescom-kelsi-dagger-shoes-navy-grana-skirt-black-topshop-top_400.jpg,themoptop,black-shoescom-kelsi-dagger-shoes-navy-grana-skirt-black-topshop-top_400
64,:Zara shoes;,2016-10-05,More on beeswonderland.com,0.0,0.0,0.0,1.0,Sexy;Casual Party;fall;,http://images2.chictopia.com/photos/Beeswonderland/11419331703/zara-shoes-bershka-skirt-zara-blouse_400.jpg,Beeswonderland,zara-shoes-bershka-skirt-zara-blouse_400
65,"s shoes;""",2016-10-03,m heading to Italy in 7 days and I,0.0,0.0,0.0,1.0,Casual;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/3221493441/nude-lulus-shoes-beige-jcrew-hat-neutral-lulus-bag-capwell-co-ring_400.jpg,elizabethkeene,nude-lulus-shoes-beige-jcrew-hat-neutral-lulus-bag-capwell-co-ring_400
66,:shein shirt;,2016-10-01,"NEW LOOK UP ON MY BLOG! More info, pics and details clicking the link below!",0.0,0.0,1.0,1.0,Eclectic;Girls Night Out;fall;,http://images2.chictopia.com/photos/marianelahd/4877184666/shein-shirt-mango-skirt-mango-heels_400.jpg,marianelahd,shein-shirt-mango-skirt-mango-heels_400
67,white:house of harlow shoes;,2016-09-28,"Can you guys tell I\xe2\x80\x99m missing summer already? This will sadly be my last true summer outfit on the blog for a while. Green and white is one of my favorite color combinations \xe2\x80\x93 I love the crispness of the two colors together, and it always looks clean but feminine at the same time.",0.0,0.0,0.0,1.0,Preppy;Museum Outing;summer;,http://images0.chictopia.com/photos/maryinvogue/8219360836/white-cut-out-booties-house-of-harlow-shoes-silver-vintage-bag_400.jpg,maryinvogue,white-cut-out-booties-house-of-harlow-shoes-silver-vintage-bag_400
68,:Choies skirt;,2016-09-25,"NEW LOOK UP ON MY BLOG! More info, pics and details clickig the link below!",0.0,0.0,0.0,1.0,Preppy;Dinner Date;fall;,http://images2.chictopia.com/photos/marianelahd/1512420338/choies-skirt-shein-blouse-stuart-weitzman-heels_400.jpg,marianelahd,choies-skirt-shein-blouse-stuart-weitzman-heels_400
69,:Zara shoes;,2016-09-27,More on beeswonderland.com,0.0,0.0,0.0,1.0,Sexy;Brunch;fall;,http://images0.chictopia.com/photos/Beeswonderland/4487113825/zara-shoes-h-m-skirt-adidas-sweatshirt_400.jpg,Beeswonderland,zara-shoes-h-m-skirt-adidas-sweatshirt_400
70,tawny:Rebecca Minkoff bag;,2016-09-23,http://www.myblondegal.com,0.0,0.0,0.0,1.0,Formal;Dinner Date;fall;me encnata la combinac...;,http://images2.chictopia.com/photos/Myblondegal/9573463656/tawny-rebecca-minkoff-bag-light-orange-choies-vest-tawny-romwe-skirt_400.jpg,Myblondegal,tawny-rebecca-minkoff-bag-light-orange-choies-vest-tawny-romwe-skirt_400
71,"s jacket;""",2016-09-19,http://www.myblondegal.com,0.0,0.0,0.0,1.0,Elegant;Dinner Date;fall;,http://images0.chictopia.com/photos/Myblondegal/3229783667/sky-blue-levis-jacket-silver-romwe-bag-silver-romwe-skirt_400.jpg,Myblondegal,sky-blue-levis-jacket-silver-romwe-bag-silver-romwe-skirt_400
72,:etienne aigner shoes;,2016-09-16,Wore this outfit of all Etienne Aigner pieces for a casual day out to brunch,0.0,0.0,0.0,1.0,Chic;Brunch;summer;whites;,http://images2.chictopia.com/photos/michelletakeaim/10419264312/black-etienne-aigner-shoes-grey-leather-etienne-aigner-bag_400.jpg,michelletakeaim,black-etienne-aigner-shoes-grey-leather-etienne-aigner-bag_400
73,black:Rebecca Minkoff bag;,2016-09-16,http://www.myblondegal.com,0.0,0.0,0.0,1.0,Elegant;Baby Shower;fall;,http://images2.chictopia.com/photos/Myblondegal/11242911560/black-rebecca-minkoff-bag-tawny-choies-skirt-black-choies-heels_400.jpg,Myblondegal,black-rebecca-minkoff-bag-tawny-choies-skirt-black-choies-heels_400
74,black:LK Bennett skirt;,2016-09-14,t forget to checkout my takeover with @Dermstore. I,0.0,0.0,0.0,1.0,Chic;Everyday;Summer;,http://images2.chictopia.com/photos/elizabethkeene/6630960661/black-print-lk-bennett-skirt_400.jpg,elizabethkeene,black-print-lk-bennett-skirt_400
75,:Deichmann shoes;,2016-09-13,More on beeswonderland.com,0.0,0.0,1.0,1.0,Elegant;Dinner Date;fall;,http://images0.chictopia.com/photos/Beeswonderland/7630786663/deichmann-shoes-h-m-shirt-topshop-skirt_400.jpg,Beeswonderland,deichmann-shoes-h-m-shirt-topshop-skirt_400
76,,2016-09-12,"Pencil skirt: made by mePattern: #3104, Burda 7/1961Fabric: GinghamMy favourite sun hat: bought last year on MaltaSungalsses: ZaraSandals: Deichmann",0.0,0.0,0.0,1.0,50s;Everyday;summer;,http://images0.chictopia.com/photos/marchewkowa/9594393125/off-white-hat-white-cotton-eldar-top-ruby-red-gingham-made-by-me-skirt_400.jpg,marchewkowa,off-white-hat-white-cotton-eldar-top-ruby-red-gingham-made-by-me-skirt_400
77,:Topshop shoes;,2016-09-13,More on beeswonderland.com,0.0,0.0,0.0,1.0,Sexy;Brunch;fall;,http://images2.chictopia.com/photos/Beeswonderland/8148514112/topshop-shoes-zaful-skirt_400.jpg,Beeswonderland,topshop-shoes-zaful-skirt_400
78,:emperia bag;,2016-09-08,view full post here,0.0,0.0,0.0,1.0,Chic;Casual Party;fall;,http://images0.chictopia.com/photos/KimTuttle/4896736684/emperia-bag-fossil-sunglasses-derek-lam-wedges-forever-21-skirt_400.jpg,KimTuttle,emperia-bag-fossil-sunglasses-derek-lam-wedges-forever-21-skirt_400
79,neutral:Zara top;,2016-09-05,More at:\xc2\xa0A GIRL NAMED NYDIA,0.0,0.0,0.0,1.0,Chic;Everyday;fall;,http://images2.chictopia.com/photos/AgirlnamedNydia/6329867665/neutral-lace-zara-top-navy-zara-skirt-silver-nicole-vienna-watch_400.jpg,AgirlnamedNydia,neutral-lace-zara-top-navy-zara-skirt-silver-nicole-vienna-watch_400
80,:H&M shoes;,2016-08-30,More on beeswonderland.com,0.0,0.0,0.0,1.0,Chic;Theatre/Opera/Symphony;fall;,http://images2.chictopia.com/photos/Beeswonderland/11052310449/h-m-shoes-h-m-studio-blouse-h-m-studio-skirt_400.jpg,Beeswonderland,h-m-shoes-h-m-studio-blouse-h-m-studio-skirt_400
81,bubble gum:zeroUV sunglasses;,2016-08-27,https://www.instagram.com/myblondegal/,0.0,0.0,0.0,1.0,Elegant;Dinner Date;summer;,http://images2.chictopia.com/photos/Myblondegal/10634240367/bubble-gum-zerouv-sunglasses-green-yoins-skirt_400.jpg,Myblondegal,bubble-gum-zerouv-sunglasses-green-yoins-skirt_400
82,light pink:Sheinside jacket;,2016-08-27,http://www.tiebow-tie.com/2016/05/sea-side-midi-skirt.html,0.0,0.0,0.0,1.0,Romantic;Bachelorette Party;summer;,http://images0.chictopia.com/photos/ViktoriyaSener/11096648194/light-pink-sheinside-jacket-light-pink-chicwish-skirt_400.jpg,ViktoriyaSener,light-pink-sheinside-jacket-light-pink-chicwish-skirt_400
83,white:YMI Jeans swimwear;,2016-08-25,"t wait for the next time I get to visit!""",0.0,0.0,0.0,1.0,Chic;Beach;Summer;,http://images0.chictopia.com/photos/elizabethkeene/3570520396/white-bikini-ymi-jeans-swimwear-light-blue-lulus-skirt_400.jpg,elizabethkeene,white-bikini-ymi-jeans-swimwear-light-blue-lulus-skirt_400
84,:H&M hat;,2016-08-23,Hi everyone!,0.0,0.0,0.0,1.0,Bohemian;Everyday;summer;,http://images0.chictopia.com/photos/mihaelaperianu/10774247270/green-mango-skirt-beige-h-m-hat-white-mango-sweater-brown-c-a-bag_400.jpg,mihaelaperianu,green-mango-skirt-beige-h-m-hat-white-mango-sweater-brown-c-a-bag_400
